Date,Jour,1,2,3,4,5,Star 1,Star 2,Fichier,Feuille
2024-06-21,Vendredi,3,4.0,7.0,11.0,17.0,3,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-06-18,Mardi,3,11.0,33.0,34.0,36.0,1,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-06-14,Vendredi,2,13.0,16.0,24.0,32.0,1,7,euromillions-past-draws-archive (1).xls,Sheet 1
2024-06-11,Mardi,7,15.0,34.0,45.0,48.0,7,9,euromillions-past-draws-archive (1).xls,Sheet 1
2024-06-07,Vendredi,15,16.0,26.0,30.0,37.0,5,8,euromillions-past-draws-archive (1).xls,Sheet 1
2024-06-04,Mardi,6,7.0,9.0,14.0,43.0,3,4,euromillions-past-draws-archive (1).xls,Sheet 1
2024-05-31,Vendredi,4,7.0,16.0,33.0,34.0,7,8,euromillions-past-draws-archive (1).xls,Sheet 1
2024-05-28,Mardi,16,18.0,35.0,36.0,41.0,6,7,euromillions-past-draws-archive (1).xls,Sheet 1
2024-05-24,Vendredi,9,12.0,18.0,22.0,50.0,1,3,euromillions-past-draws-archive (1).xls,Sheet 1
2024-05-21,Mardi,11,13.0,14.0,34.0,48.0,7,9,euromillions-past-draws-archive (1).xls,Sheet 1
2024-05-17,Vendredi,18,31.0,32.0,41.0,46.0,1,10,euromillions-past-draws-archive (1).xls,Sheet 1
2024-05-14,Mardi,2,8.0,17.0,28.0,35.0,7,9,euromillions-past-draws-archive (1).xls,Sheet 1
2024-05-10,Vendredi,13,28.0,29.0,44.0,48.0,4,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-05-07,Mardi,35,36.0,41.0,42.0,45.0,6,11,euromillions-past-draws-archive (1).xls,Sheet 1
2024-05-03,Vendredi,6,9.0,10.0,30.0,49.0,3,4,euromillions-past-draws-archive (1).xls,Sheet 1
2024-04-30,Mardi,13,22.0,24.0,33.0,47.0,1,5,euromillions-past-draws-archive (1).xls,Sheet 1
2024-04-26,Vendredi,2,20.0,39.0,40.0,47.0,4,8,euromillions-past-draws-archive (1).xls,Sheet 1
2024-04-23,Mardi,6,9.0,11.0,32.0,49.0,2,10,euromillions-past-draws-archive (1).xls,Sheet 1
2024-04-19,Vendredi,10,20.0,40.0,44.0,46.0,1,3,euromillions-past-draws-archive (1).xls,Sheet 1
2024-04-16,Mardi,22,29.0,31.0,39.0,46.0,3,7,euromillions-past-draws-archive (1).xls,Sheet 1
2024-04-12,Vendredi,2,3.0,12.0,16.0,45.0,2,11,euromillions-past-draws-archive (1).xls,Sheet 1
2024-04-09,Mardi,19,23.0,26.0,27.0,46.0,2,10,euromillions-past-draws-archive (1).xls,Sheet 1
2024-04-05,Vendredi,13,18.0,26.0,35.0,37.0,8,11,euromillions-past-draws-archive (1).xls,Sheet 1
2024-04-02,Mardi,1,23.0,31.0,36.0,48.0,5,8,euromillions-past-draws-archive (1).xls,Sheet 1
2024-03-29,Vendredi,16,17.0,35.0,36.0,49.0,1,10,euromillions-past-draws-archive (1).xls,Sheet 1
2024-03-26,Mardi,2,13.0,14.0,26.0,29.0,5,6,euromillions-past-draws-archive (1).xls,Sheet 1
2024-03-22,Vendredi,8,11.0,23.0,32.0,44.0,9,10,euromillions-past-draws-archive (1).xls,Sheet 1
2024-03-19,Mardi,7,16.0,18.0,20.0,32.0,1,3,euromillions-past-draws-archive (1).xls,Sheet 1
2024-03-15,Vendredi,1,4.0,31.0,34.0,40.0,4,5,euromillions-past-draws-archive (1).xls,Sheet 1
2024-03-12,Mardi,13,19.0,30.0,38.0,46.0,4,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-03-08,Vendredi,8,11.0,12.0,16.0,44.0,4,7,euromillions-past-draws-archive (1).xls,Sheet 1
2024-03-05,Mardi,2,15.0,17.0,23.0,36.0,3,8,euromillions-past-draws-archive (1).xls,Sheet 1
2024-03-01,Vendredi,4,7.0,19.0,20.0,34.0,2,4,euromillions-past-draws-archive (1).xls,Sheet 1
2024-02-27,Mardi,3,4.0,9.0,12.0,20.0,5,6,euromillions-past-draws-archive (1).xls,Sheet 1
2024-02-23,Vendredi,24,27.0,28.0,30.0,49.0,1,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-02-20,Mardi,23,31.0,37.0,42.0,48.0,3,7,euromillions-past-draws-archive (1).xls,Sheet 1
2024-02-16,Vendredi,8,13.0,14.0,24.0,26.0,1,2,euromillions-past-draws-archive (1).xls,Sheet 1
2024-02-13,Mardi,13,17.0,18.0,20.0,46.0,4,9,euromillions-past-draws-archive (1).xls,Sheet 1
2024-02-09,Vendredi,23,24.0,35.0,37.0,45.0,9,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-02-06,Mardi,2,7.0,21.0,28.0,45.0,5,11,euromillions-past-draws-archive (1).xls,Sheet 1
2024-02-02,Vendredi,13,20.0,23.0,27.0,42.0,5,9,euromillions-past-draws-archive (1).xls,Sheet 1
2024-01-30,Mardi,5,10.0,19.0,27.0,30.0,5,6,euromillions-past-draws-archive (1).xls,Sheet 1
2024-01-26,Vendredi,8,19.0,32.0,41.0,42.0,9,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-01-23,Mardi,14,23.0,39.0,48.0,50.0,3,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-01-19,Vendredi,27,28.0,44.0,48.0,50.0,7,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-01-16,Mardi,10,18.0,21.0,33.0,45.0,8,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-01-12,Vendredi,16,17.0,18.0,45.0,49.0,9,12,euromillions-past-draws-archive (1).xls,Sheet 1
2024-01-09,Mardi,2,9.0,12.0,39.0,40.0,1,3,euromillions-past-draws-archive (1).xls,Sheet 1
2024-01-05,Vendredi,4,7.0,18.0,39.0,50.0,3,8,euromillions-past-draws-archive (1).xls,Sheet 1
2024-01-02,Mardi,7,15.0,18.0,46.0,49.0,10,12,euromillions-past-draws-archive (1).xls,Sheet 1
Tirage de la loterie Euro Millions de l'année 2013 Année 2013 (depuis 2004),,,,,,,,,euromillions-past-draws-archive (11).xls,Sheet 1
,,,,,,,,,euromillions-past-draws-archive (11).xls,Sheet 1
,,SERIES,,,,,,,euromillions-past-draws-archive (11).xls,Sheet 1
Date,Jour de la semaine,1,2.0,3.0,4.0,5.0,Star 1,Star 2,euromillions-past-draws-archive (11).xls,Sheet 1
2013-12-31,Mardi,13,20.0,24.0,29.0,45.0,3,7,euromillions-past-draws-archive (11).xls,Sheet 1
2013-12-27,Vendredi,1,6.0,13.0,22.0,28.0,5,10,euromillions-past-draws-archive (11).xls,Sheet 1
2013-12-24,Mardi,5,19.0,31.0,43.0,50.0,2,6,euromillions-past-draws-archive (11).xls,Sheet 1
2013-12-20,Vendredi,12,13.0,17.0,22.0,43.0,3,10,euromillions-past-draws-archive (11).xls,Sheet 1
2013-12-17,Mardi,6,8.0,27.0,37.0,41.0,7,10,euromillions-past-draws-archive (11).xls,Sheet 1
2013-12-13,Vendredi,1,22.0,23.0,24.0,31.0,6,11,euromillions-past-draws-archive (11).xls,Sheet 1
2013-12-10,Mardi,6,24.0,35.0,49.0,50.0,1,7,euromillions-past-draws-archive (11).xls,Sheet 1
2013-12-06,Vendredi,1,2.0,18.0,31.0,36.0,7,10,euromillions-past-draws-archive (11).xls,Sheet 1
2013-12-03,Mardi,6,13.0,15.0,29.0,32.0,2,9,euromillions-past-draws-archive (11).xls,Sheet 1
2013-11-29,Vendredi,2,7.0,10.0,23.0,43.0,4,7,euromillions-past-draws-archive (11).xls,Sheet 1
2013-11-26,Mardi,19,23.0,27.0,42.0,44.0,3,5,euromillions-past-draws-archive (11).xls,Sheet 1
2013-11-22,Vendredi,13,25.0,26.0,40.0,50.0,8,9,euromillions-past-draws-archive (11).xls,Sheet 1
2013-11-19,Mardi,14,15.0,19.0,36.0,45.0,1,10,euromillions-past-draws-archive (11).xls,Sheet 1
2013-11-15,Vendredi,3,13.0,15.0,29.0,42.0,1,4,euromillions-past-draws-archive (11).xls,Sheet 1
2013-11-12,Mardi,14,29.0,37.0,40.0,48.0,2,11,euromillions-past-draws-archive (11).xls,Sheet 1
2013-11-08,Vendredi,20,28.0,35.0,42.0,43.0,8,10,euromillions-past-draws-archive (11).xls,Sheet 1
2013-11-05,Mardi,6,12.0,13.0,35.0,38.0,2,3,euromillions-past-draws-archive (11).xls,Sheet 1
2013-11-01,Vendredi,7,19.0,29.0,30.0,33.0,3,8,euromillions-past-draws-archive (11).xls,Sheet 1
2013-10-29,Mardi,9,10.0,30.0,32.0,37.0,2,6,euromillions-past-draws-archive (11).xls,Sheet 1
2013-10-25,Vendredi,2,3.0,10.0,31.0,38.0,6,10,euromillions-past-draws-archive (11).xls,Sheet 1
2013-10-22,Mardi,29,33.0,39.0,41.0,44.0,9,11,euromillions-past-draws-archive (11).xls,Sheet 1
2013-10-18,Vendredi,5,25.0,36.0,46.0,47.0,2,6,euromillions-past-draws-archive (11).xls,Sheet 1
2013-10-15,Mardi,18,27.0,39.0,43.0,47.0,4,7,euromillions-past-draws-archive (11).xls,Sheet 1
2013-10-11,Vendredi,6,12.0,17.0,23.0,43.0,5,9,euromillions-past-draws-archive (11).xls,Sheet 1
2013-10-08,Mardi,23,24.0,26.0,33.0,42.0,3,5,euromillions-past-draws-archive (11).xls,Sheet 1
2013-10-04,Vendredi,6,20.0,24.0,35.0,50.0,5,10,euromillions-past-draws-archive (11).xls,Sheet 1
2013-10-01,Mardi,19,23.0,25.0,44.0,48.0,8,9,euromillions-past-draws-archive (11).xls,Sheet 1
2013-09-27,Vendredi,11,15.0,38.0,41.0,43.0,2,6,euromillions-past-draws-archive (11).xls,Sheet 1
2013-09-24,Mardi,10,20.0,26.0,28.0,43.0,9,11,euromillions-past-draws-archive (11).xls,Sheet 1
2013-09-20,Vendredi,5,11.0,35.0,38.0,45.0,2,3,euromillions-past-draws-archive (11).xls,Sheet 1
2013-09-17,Mardi,13,17.0,21.0,42.0,44.0,9,11,euromillions-past-draws-archive (11).xls,Sheet 1
2013-09-13,Vendredi,4,6.0,14.0,27.0,33.0,5,10,euromillions-past-draws-archive (11).xls,Sheet 1
2013-09-10,Mardi,7,11.0,14.0,28.0,30.0,2,10,euromillions-past-draws-archive (11).xls,Sheet 1
2013-09-06,Vendredi,11,23.0,25.0,32.0,37.0,4,7,euromillions-past-draws-archive (11).xls,Sheet 1
2013-09-03,Mardi,5,9.0,16.0,18.0,42.0,7,9,euromillions-past-draws-archive (11).xls,Sheet 1
2013-08-30,Vendredi,2,17.0,25.0,36.0,45.0,5,9,euromillions-past-draws-archive (11).xls,Sheet 1
2013-08-27,Mardi,7,30.0,38.0,40.0,43.0,2,6,euromillions-past-draws-archive (11).xls,Sheet 1
2013-08-23,Vendredi,1,6.0,26.0,30.0,37.0,5,8,euromillions-past-draws-archive (11).xls,Sheet 1
2013-08-20,Mardi,5,11.0,42.0,49.0,50.0,8,11,euromillions-past-draws-archive (11).xls,Sheet 1
2013-08-16,Vendredi,20,24.0,27.0,37.0,39.0,5,10,euromillions-past-draws-archive (11).xls,Sheet 1
2013-08-13,Mardi,5,17.0,20.0,47.0,50.0,1,4,euromillions-past-draws-archive (11).xls,Sheet 1
2013-08-09,Vendredi,4,7.0,9.0,23.0,24.0,8,9,euromillions-past-draws-archive (11).xls,Sheet 1
2013-08-06,Mardi,16,17.0,31.0,47.0,49.0,3,11,euromillions-past-draws-archive (11).xls,Sheet 1
2013-08-02,Vendredi,21,36.0,37.0,42.0,48.0,4,7,euromillions-past-draws-archive (11).xls,Sheet 1
2013-07-30,Mardi,3,4.0,11.0,14.0,43.0,1,6,euromillions-past-draws-archive (11).xls,Sheet 1
2013-07-26,Vendredi,12,23.0,29.0,38.0,49.0,3,4,euromillions-past-draws-archive (11).xls,Sheet 1
2013-07-23,Mardi,14,15.0,16.0,19.0,44.0,4,5,euromillions-past-draws-archive (11).xls,Sheet 1
2013-07-19,Vendredi,13,16.0,24.0,26.0,35.0,2,5,euromillions-past-draws-archive (11).xls,Sheet 1
2013-07-16,Mardi,19,23.0,34.0,47.0,50.0,4,6,euromillions-past-draws-archive (11).xls,Sheet 1
2013-07-12,Vendredi,18,26.0,32.0,33.0,42.0,2,3,euromillions-past-draws-archive (11).xls,Sheet 1
2013-07-09,Mardi,16,18.0,31.0,38.0,49.0,4,10,euromillions-past-draws-archive (11).xls,Sheet 1
2013-07-05,Vendredi,4,12.0,15.0,28.0,33.0,1,10,euromillions-past-draws-archive (11).xls,Sheet 1
2013-07-02,Mardi,11,13.0,14.0,28.0,30.0,4,5,euromillions-past-draws-archive (11).xls,Sheet 1
2013-06-28,Vendredi,1,15.0,28.0,35.0,47.0,1,7,euromillions-past-draws-archive (11).xls,Sheet 1
2013-06-25,Mardi,4,5.0,13.0,27.0,35.0,1,2,euromillions-past-draws-archive (11).xls,Sheet 1
2013-06-21,Vendredi,10,11.0,30.0,36.0,45.0,1,2,euromillions-past-draws-archive (11).xls,Sheet 1
2013-06-18,Mardi,17,24.0,33.0,41.0,44.0,1,11,euromillions-past-draws-archive (11).xls,Sheet 1
2013-06-14,Vendredi,10,25.0,41.0,47.0,48.0,6,10,euromillions-past-draws-archive (11).xls,Sheet 1
2013-06-11,Mardi,5,7.0,9.0,25.0,41.0,1,5,euromillions-past-draws-archive (11).xls,Sheet 1
2013-06-07,Vendredi,7,14.0,26.0,45.0,50.0,2,7,euromillions-past-draws-archive (11).xls,Sheet 1
2013-06-04,Mardi,31,33.0,34.0,37.0,40.0,1,6,euromillions-past-draws-archive (11).xls,Sheet 1
2013-05-31,Vendredi,27,28.0,29.0,34.0,43.0,5,10,euromillions-past-draws-archive (11).xls,Sheet 1
2013-05-28,Mardi,8,13.0,26.0,34.0,38.0,3,11,euromillions-past-draws-archive (11).xls,Sheet 1
2013-05-24,Vendredi,7,17.0,22.0,27.0,40.0,2,3,euromillions-past-draws-archive (11).xls,Sheet 1
2013-05-21,Mardi,7,8.0,19.0,28.0,29.0,5,9,euromillions-past-draws-archive (11).xls,Sheet 1
2013-05-17,Vendredi,6,20.0,24.0,25.0,50.0,9,10,euromillions-past-draws-archive (11).xls,Sheet 1
2013-05-14,Mardi,7,8.0,24.0,27.0,36.0,5,11,euromillions-past-draws-archive (11).xls,Sheet 1
2013-05-10,Vendredi,1,32.0,35.0,45.0,48.0,4,11,euromillions-past-draws-archive (11).xls,Sheet 1
2013-05-07,Mardi,13,27.0,28.0,42.0,43.0,4,6,euromillions-past-draws-archive (11).xls,Sheet 1
2013-05-03,Vendredi,3,5.0,34.0,40.0,49.0,2,3,euromillions-past-draws-archive (11).xls,Sheet 1
2013-04-30,Mardi,13,36.0,40.0,43.0,50.0,5,9,euromillions-past-draws-archive (11).xls,Sheet 1
2013-04-26,Vendredi,11,16.0,24.0,38.0,40.0,2,5,euromillions-past-draws-archive (11).xls,Sheet 1
2013-04-23,Mardi,1,4.0,7.0,10.0,50.0,4,11,euromillions-past-draws-archive (11).xls,Sheet 1
2013-04-19,Vendredi,1,8.0,42.0,46.0,48.0,4,7,euromillions-past-draws-archive (11).xls,Sheet 1
2013-04-16,Mardi,1,11.0,22.0,33.0,50.0,4,6,euromillions-past-draws-archive (11).xls,Sheet 1
2013-04-12,Vendredi,5,10.0,15.0,28.0,45.0,3,9,euromillions-past-draws-archive (11).xls,Sheet 1
2013-04-09,Mardi,15,35.0,38.0,44.0,48.0,5,10,euromillions-past-draws-archive (11).xls,Sheet 1
2013-04-05,Vendredi,1,11.0,17.0,32.0,39.0,2,7,euromillions-past-draws-archive (11).xls,Sheet 1
2013-04-02,Mardi,12,17.0,25.0,29.0,41.0,1,4,euromillions-past-draws-archive (11).xls,Sheet 1
2013-03-29,Vendredi,13,30.0,43.0,44.0,46.0,5,9,euromillions-past-draws-archive (11).xls,Sheet 1
2013-03-26,Mardi,4,26.0,30.0,42.0,44.0,6,11,euromillions-past-draws-archive (11).xls,Sheet 1
2013-03-22,Vendredi,12,27.0,32.0,34.0,49.0,8,9,euromillions-past-draws-archive (11).xls,Sheet 1
2013-03-19,Mardi,19,32.0,35.0,37.0,44.0,1,9,euromillions-past-draws-archive (11).xls,Sheet 1
2013-03-15,Vendredi,4,14.0,21.0,24.0,39.0,3,10,euromillions-past-draws-archive (11).xls,Sheet 1
2013-03-12,Mardi,2,4.0,10.0,22.0,50.0,5,8,euromillions-past-draws-archive (11).xls,Sheet 1
2013-03-08,Vendredi,3,20.0,23.0,28.0,42.0,8,11,euromillions-past-draws-archive (11).xls,Sheet 1
2013-03-05,Mardi,8,19.0,31.0,33.0,39.0,2,7,euromillions-past-draws-archive (11).xls,Sheet 1
2013-03-01,Vendredi,1,11.0,29.0,36.0,42.0,4,5,euromillions-past-draws-archive (11).xls,Sheet 1
2013-02-26,Mardi,3,12.0,13.0,17.0,30.0,2,6,euromillions-past-draws-archive (11).xls,Sheet 1
2013-02-22,Vendredi,15,16.0,28.0,36.0,37.0,2,11,euromillions-past-draws-archive (11).xls,Sheet 1
2013-02-19,Mardi,12,15.0,28.0,30.0,44.0,8,9,euromillions-past-draws-archive (11).xls,Sheet 1
2013-02-15,Vendredi,2,4.0,22.0,28.0,42.0,4,9,euromillions-past-draws-archive (11).xls,Sheet 1
2013-02-12,Mardi,5,11.0,16.0,25.0,28.0,7,9,euromillions-past-draws-archive (11).xls,Sheet 1
2013-02-08,Vendredi,9,11.0,14.0,34.0,44.0,10,11,euromillions-past-draws-archive (11).xls,Sheet 1
2013-02-05,Mardi,6,25.0,31.0,40.0,45.0,6,7,euromillions-past-draws-archive (11).xls,Sheet 1
2013-02-01,Vendredi,5,21.0,34.0,37.0,38.0,1,6,euromillions-past-draws-archive (11).xls,Sheet 1
2013-01-29,Mardi,9,16.0,26.0,36.0,39.0,2,6,euromillions-past-draws-archive (11).xls,Sheet 1
2013-01-25,Vendredi,3,10.0,18.0,31.0,37.0,2,4,euromillions-past-draws-archive (11).xls,Sheet 1
2013-01-22,Mardi,1,10.0,44.0,45.0,48.0,1,4,euromillions-past-draws-archive (11).xls,Sheet 1
2013-01-18,Vendredi,4,26.0,27.0,30.0,39.0,3,10,euromillions-past-draws-archive (11).xls,Sheet 1
2013-01-15,Mardi,22,38.0,40.0,42.0,47.0,1,11,euromillions-past-draws-archive (11).xls,Sheet 1
2013-01-11,Vendredi,4,22.0,29.0,37.0,41.0,4,7,euromillions-past-draws-archive (11).xls,Sheet 1
2013-01-08,Mardi,2,20.0,22.0,26.0,47.0,5,9,euromillions-past-draws-archive (11).xls,Sheet 1
2013-01-04,Vendredi,4,10.0,22.0,27.0,41.0,8,10,euromillions-past-draws-archive (11).xls,Sheet 1
2013-01-01,Mardi,2,7.0,8.0,36.0,49.0,1,11,euromillions-past-draws-archive (11).xls,Sheet 1
Tirage de la loterie Euro Millions de l'année 2015 Année 2015 (depuis 2004),,,,,,,,,euromillions-past-draws-archive (9).xls,Sheet 1
,,,,,,,,,euromillions-past-draws-archive (9).xls,Sheet 1
,,SERIES,,,,,,,euromillions-past-draws-archive (9).xls,Sheet 1
Date,Jour de la semaine,1,2.0,3.0,4.0,5.0,Star 1,Star 2,euromillions-past-draws-archive (9).xls,Sheet 1
2015-12-29,Mardi,5,20.0,31.0,32.0,36.0,6,7,euromillions-past-draws-archive (9).xls,Sheet 1
2015-12-25,Vendredi,3,10.0,25.0,27.0,40.0,3,9,euromillions-past-draws-archive (9).xls,Sheet 1
2015-12-22,Mardi,18,19.0,20.0,40.0,41.0,7,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-12-18,Vendredi,6,22.0,26.0,29.0,48.0,5,6,euromillions-past-draws-archive (9).xls,Sheet 1
2015-12-15,Mardi,8,11.0,23.0,27.0,35.0,4,11,euromillions-past-draws-archive (9).xls,Sheet 1
2015-12-11,Vendredi,3,5.0,21.0,40.0,43.0,6,11,euromillions-past-draws-archive (9).xls,Sheet 1
2015-12-08,Mardi,12,17.0,29.0,38.0,48.0,9,11,euromillions-past-draws-archive (9).xls,Sheet 1
2015-12-04,Vendredi,8,17.0,18.0,27.0,39.0,1,7,euromillions-past-draws-archive (9).xls,Sheet 1
2015-12-01,Mardi,2,15.0,25.0,35.0,45.0,8,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-11-27,Vendredi,16,29.0,30.0,37.0,50.0,6,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-11-24,Mardi,9,14.0,16.0,17.0,26.0,10,11,euromillions-past-draws-archive (9).xls,Sheet 1
2015-11-20,Vendredi,4,30.0,34.0,46.0,49.0,7,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-11-17,Mardi,6,7.0,23.0,37.0,38.0,10,11,euromillions-past-draws-archive (9).xls,Sheet 1
2015-11-13,Vendredi,10,17.0,18.0,33.0,40.0,2,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-11-10,Mardi,6,13.0,18.0,39.0,43.0,2,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-11-06,Vendredi,3,17.0,26.0,38.0,40.0,4,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-11-03,Mardi,8,27.0,39.0,46.0,49.0,2,6,euromillions-past-draws-archive (9).xls,Sheet 1
2015-10-30,Vendredi,8,13.0,17.0,21.0,34.0,6,7,euromillions-past-draws-archive (9).xls,Sheet 1
2015-10-27,Mardi,11,12.0,20.0,25.0,36.0,6,9,euromillions-past-draws-archive (9).xls,Sheet 1
2015-10-23,Vendredi,7,25.0,30.0,32.0,39.0,2,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-10-20,Mardi,17,19.0,21.0,30.0,45.0,8,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-10-16,Vendredi,7,28.0,29.0,43.0,48.0,3,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-10-13,Mardi,12,15.0,26.0,29.0,47.0,3,11,euromillions-past-draws-archive (9).xls,Sheet 1
2015-10-09,Vendredi,1,40.0,42.0,43.0,47.0,9,11,euromillions-past-draws-archive (9).xls,Sheet 1
2015-10-06,Mardi,11,20.0,22.0,29.0,32.0,1,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-10-02,Vendredi,7,18.0,21.0,32.0,35.0,2,11,euromillions-past-draws-archive (9).xls,Sheet 1
2015-09-29,Mardi,11,14.0,26.0,29.0,49.0,3,9,euromillions-past-draws-archive (9).xls,Sheet 1
2015-09-25,Vendredi,13,14.0,23.0,30.0,37.0,2,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-09-22,Mardi,14,23.0,26.0,27.0,29.0,7,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-09-18,Vendredi,7,29.0,33.0,34.0,39.0,7,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-09-15,Mardi,8,15.0,17.0,44.0,49.0,5,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-09-11,Vendredi,10,18.0,19.0,29.0,50.0,1,9,euromillions-past-draws-archive (9).xls,Sheet 1
2015-09-08,Mardi,14,16.0,39.0,40.0,42.0,1,4,euromillions-past-draws-archive (9).xls,Sheet 1
2015-09-04,Vendredi,8,9.0,27.0,45.0,50.0,8,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-09-01,Mardi,6,19.0,21.0,27.0,45.0,1,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-08-28,Vendredi,11,29.0,30.0,31.0,34.0,4,7,euromillions-past-draws-archive (9).xls,Sheet 1
2015-08-25,Mardi,27,31.0,33.0,42.0,50.0,2,5,euromillions-past-draws-archive (9).xls,Sheet 1
2015-08-21,Vendredi,4,16.0,18.0,43.0,47.0,6,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-08-18,Mardi,7,10.0,11.0,12.0,19.0,2,9,euromillions-past-draws-archive (9).xls,Sheet 1
2015-08-14,Vendredi,4,7.0,39.0,44.0,45.0,3,5,euromillions-past-draws-archive (9).xls,Sheet 1
2015-08-11,Mardi,2,3.0,8.0,15.0,16.0,4,11,euromillions-past-draws-archive (9).xls,Sheet 1
2015-08-07,Vendredi,1,5.0,21.0,39.0,44.0,4,11,euromillions-past-draws-archive (9).xls,Sheet 1
2015-08-04,Mardi,10,15.0,39.0,45.0,50.0,9,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-07-31,Vendredi,16,21.0,34.0,40.0,50.0,6,9,euromillions-past-draws-archive (9).xls,Sheet 1
2015-07-28,Mardi,23,32.0,36.0,43.0,49.0,7,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-07-24,Vendredi,2,9.0,21.0,35.0,46.0,2,11,euromillions-past-draws-archive (9).xls,Sheet 1
2015-07-21,Mardi,14,20.0,27.0,29.0,44.0,7,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-07-17,Vendredi,1,21.0,22.0,43.0,48.0,7,9,euromillions-past-draws-archive (9).xls,Sheet 1
2015-07-14,Mardi,6,18.0,19.0,34.0,36.0,1,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-07-10,Vendredi,5,8.0,15.0,35.0,41.0,4,5,euromillions-past-draws-archive (9).xls,Sheet 1
2015-07-07,Mardi,6,7.0,18.0,33.0,41.0,3,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-07-03,Vendredi,11,12.0,15.0,18.0,44.0,3,9,euromillions-past-draws-archive (9).xls,Sheet 1
2015-06-30,Mardi,11,15.0,28.0,34.0,37.0,1,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-06-26,Vendredi,3,6.0,10.0,19.0,24.0,5,7,euromillions-past-draws-archive (9).xls,Sheet 1
2015-06-23,Mardi,4,16.0,22.0,38.0,49.0,6,9,euromillions-past-draws-archive (9).xls,Sheet 1
2015-06-19,Vendredi,7,14.0,20.0,31.0,42.0,3,9,euromillions-past-draws-archive (9).xls,Sheet 1
2015-06-16,Mardi,10,15.0,16.0,36.0,37.0,3,9,euromillions-past-draws-archive (9).xls,Sheet 1
2015-06-12,Vendredi,5,8.0,10.0,11.0,37.0,7,9,euromillions-past-draws-archive (9).xls,Sheet 1
2015-06-09,Mardi,5,9.0,17.0,32.0,34.0,6,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-06-05,Vendredi,2,7.0,8.0,45.0,48.0,1,9,euromillions-past-draws-archive (9).xls,Sheet 1
2015-06-02,Mardi,7,23.0,29.0,37.0,41.0,1,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-05-29,Vendredi,3,4.0,20.0,45.0,48.0,6,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-05-26,Mardi,5,6.0,7.0,21.0,24.0,5,6,euromillions-past-draws-archive (9).xls,Sheet 1
2015-05-22,Vendredi,18,24.0,35.0,44.0,45.0,5,11,euromillions-past-draws-archive (9).xls,Sheet 1
2015-05-19,Mardi,26,30.0,31.0,35.0,37.0,8,11,euromillions-past-draws-archive (9).xls,Sheet 1
2015-05-15,Vendredi,5,35.0,42.0,44.0,47.0,8,9,euromillions-past-draws-archive (9).xls,Sheet 1
2015-05-12,Mardi,14,29.0,30.0,40.0,46.0,3,6,euromillions-past-draws-archive (9).xls,Sheet 1
2015-05-08,Vendredi,7,14.0,19.0,47.0,49.0,3,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-05-05,Mardi,1,10.0,17.0,20.0,42.0,8,9,euromillions-past-draws-archive (9).xls,Sheet 1
2015-05-01,Vendredi,3,19.0,20.0,25.0,26.0,6,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-04-28,Mardi,24,26.0,28.0,36.0,45.0,7,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-04-24,Vendredi,5,19.0,29.0,31.0,40.0,3,10,euromillions-past-draws-archive (9).xls,Sheet 1
